evidence_id,property_id,source_id,claim_type,claim_value,confidence_contribution,evidence_note
ev-minneapolis-assessing-2023-parcel-1902823140018,parcel-1902823140018,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823140018,parcel-1902823140018,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823140018,parcel-1902823140018,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823140018,parcel-1902823140018,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823140092,parcel-1902823140092,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823140092,parcel-1902823140092,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823140092,parcel-1902823140092,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823140092,parcel-1902823140092,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823140092,parcel-1902823140092,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823210060,parcel-1902823210060,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823210060,parcel-1902823210060,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823210060,parcel-1902823210060,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823210060,parcel-1902823210060,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823210060,parcel-1902823210060,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823220157,parcel-1902823220157,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823220157,parcel-1902823220157,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES 1001 WASHINGTON AVE N MPLS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823220157,parcel-1902823220157,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES 1001 WASHINGTON AVE N MPLS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823220157,parcel-1902823220157,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823220157,parcel-1902823220157,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823240119,parcel-1902823240119,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823240119,parcel-1902823240119,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES 1001 WASHINGTON AVE N MPLS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823240119,parcel-1902823240119,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES 1001 WASHINGTON AVE N MPLS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823240119,parcel-1902823240119,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823240119,parcel-1902823240119,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823240139,parcel-1902823240139,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823240139,parcel-1902823240139,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823240139,parcel-1902823240139,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823240139,parcel-1902823240139,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823240139,parcel-1902823240139,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823240204,parcel-1902823240204,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823240204,parcel-1902823240204,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823240204,parcel-1902823240204,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823240204,parcel-1902823240204,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823240204,parcel-1902823240204,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902823410034,parcel-1902823410034,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902823410034,parcel-1902823410034,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902823410034,parcel-1902823410034,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902823410034,parcel-1902823410034,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902823410034,parcel-1902823410034,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902923220041,parcel-1902923220041,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902923220041,parcel-1902923220041,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902923220041,parcel-1902923220041,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902923220041,parcel-1902923220041,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902923220041,parcel-1902923220041,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1902923240157,parcel-1902923240157,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1902923240157,parcel-1902923240157,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1902923240157,parcel-1902923240157,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1902923240157,parcel-1902923240157,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1902923240157,parcel-1902923240157,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002824110175,parcel-2002824110175,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002824110175,parcel-2002824110175,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002824110175,parcel-2002824110175,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002824110175,parcel-2002824110175,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002824110175,parcel-2002824110175,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002824420037,parcel-2002824420037,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002824420037,parcel-2002824420037,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002824420037,parcel-2002824420037,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002824420037,parcel-2002824420037,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002824420037,parcel-2002824420037,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002824430129,parcel-2002824430129,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002824430129,parcel-2002824430129,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002824430129,parcel-2002824430129,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002824430129,parcel-2002824430129,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002824430129,parcel-2002824430129,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002824440129,parcel-2002824440129,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002824440129,parcel-2002824440129,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002824440129,parcel-2002824440129,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002824440129,parcel-2002824440129,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002824440129,parcel-2002824440129,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002924110023,parcel-2002924110023,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002924110023,parcel-2002924110023,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002924110023,parcel-2002924110023,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002924110023,parcel-2002924110023,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002924110023,parcel-2002924110023,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002924110032,parcel-2002924110032,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002924110032,parcel-2002924110032,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002924110032,parcel-2002924110032,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002924110032,parcel-2002924110032,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002924110032,parcel-2002924110032,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002924120043,parcel-2002924120043,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002924120043,parcel-2002924120043,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002924120043,parcel-2002924120043,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002924120043,parcel-2002924120043,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-2002924120043,parcel-2002924120043,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-2002924120100,parcel-2002924120100,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-2002924120100,parcel-2002924120100,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-2002924120100,parcel-2002924120100,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-2002924120100,parcel-2002924120100,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
